"TWEET_ID","DATE","TEXT","ENT"
"994100713008615424","Wed May 09 06:24:14 +0000 2018","Nigel Kennedy and Alex Dankworth playing Ellington on @BBCRadio3 right now - grew up hearing this in the house, lovely start to the day","0,13,Contributor","18,32,Contributor","41,50,Contributor"
"994101720916652032","Wed May 09 06:28:14 +0000 2018","After some strangled-cat jazz from Nigel Kennedy, now we are being given the theme tune to Vertigo. Is @bbcradio3 trying to get us out of the house early today?","35,48,Contributor","91,98,Work"
"994102017181274112","Wed May 09 06:29:25 +0000 2018","Bernard Herrmann’s Vertigo Suite plays @BBCRadio3 breakfast &amp; I’ve suddenly developed an ominous feeling about the day ahead...","0,16,Contributor","19,32,Work"
"994103022228856832","Wed May 09 06:33:24 +0000 2018","@PetrocTrelawny @BBCRadio3 Aw...@colin_jagger has many happy memories of it too and @SarahGreinig would probably be there instead of string practice :)"
"994103491974041600","Wed May 09 06:35:16 +0000 2018",".@BBCRadio3 @PetrocTrelawny quirky video of distinctive sounds of the NL for Dutch Day A lot of things take me there instantly: Tram bells dinging, cyclists shouting ""Kijk uit"" (Kiyk out!) church cantillons, smell of loompjes (spring rolls) at Nordemaarkt"
"994103807549243392","Wed May 09 06:36:31 +0000 2018","@PetrocTrelawny @BBCRadio3 Don't be put off from broadening the repertoire Petroc. It's great to hear Vertigo soundtrack, and Nigel Kennedy this AM.","102,120,Work","126,139,Contributor"
"994104638042525697","Wed May 09 06:39:49 +0000 2018","@BBCRadio3 @MichaelRosenYes It sounds like a fantastic programme, but if it’s being aimed at kids why is it being aired at 11pm???!"
"994106021302980609","Wed May 09 06:45:19 +0000 2018","@BBCRadio3 @MichaelRosenYes same thing: we see children reading their own @makeourbook books over and over. Kids love to read kids’ writing."
"994106300450603008","Wed May 09 06:46:26 +0000 2018","@BBCRadio3 Loved ""The Work Song"" just now, thanks! Saw the Alec Dankworth Quartet a few mths ago, inc. daughter Emily. Fantastic!","18,31,Work","59,81,Contributor"
"994106930258939904","Wed May 09 06:48:56 +0000 2018","@thequentinletts @BBCRadio3 Heartily agree! We have largely abandoned @bbcradio3 for the Belgian online station Klara_continuo which has wonderful music minus the inane chat."
"994106993479684097","Wed May 09 06:49:11 +0000 2018","More over-analysis of #opera on #r4today If it’s any good, it doesn’t need explanation or ‘translation’. @bbcmusic @bbcproms @BBCRadio3"
"994107352596058113","Wed May 09 06:50:37 +0000 2018","Thank you @PetrocTrelawny and @BBCRadio3 that was beautiful #oforthewingsofadove 🎶"
"994107383734505472","Wed May 09 06:50:44 +0000 2018","How lovely to hear Tom Pickard on @BBCRadio3 this morning. Tom is the son of the much missed Alan whose influence on Manx musical life was huge."
"994108178358067202","Wed May 09 06:53:54 +0000 2018","@PetrocTrelawny @BBCRadio3 More of a curry mile chap myself. Used to pop down there prior to concerts at the Free Trade Hall. Then Cox’s bar or Tommy Ducks."
"994109364519817216","Wed May 09 06:58:36 +0000 2018","@Dan1876 @BBCRadio3 I never miss it. I find it a calming way to start the day."
"994110255880687616","Wed May 09 07:02:09 +0000 2018","@thequentinletts @BBCRadio3 It is called dumbing down."
"994111045810769921","Wed May 09 07:05:17 +0000 2018","@thequentinletts @BBCRadio3 Yes. It varies tremendously. The evening performances, operas are terrific as can be other music during the day. I'm not always in the car at the right time so I wish my car stereo would save my favourite shows."
"994111175062360065","Wed May 09 07:05:48 +0000 2018","Very well worth debating. He's sneaking more and more listeners away from @BBCRadio4 to @BBCRadio3 - for heaven's sake, when even that most political of animals @thequentinletts jumps ship...#ThePowerOfPetroc"
"994111629045444608","Wed May 09 07:07:36 +0000 2018","Grab some 🎧 to test your knowledge of 🐦 🎶 - and perhaps learn a thing or two."
"994111745936494592","Wed May 09 07:08:04 +0000 2018","This was fabulous @BBCRadio3 #lateJunction"
"994112147117559809","Wed May 09 07:09:40 +0000 2018","@PetrocTrelawny Doing good today the Carl Nielsen was great as was Hitchcock’s composer ! @BBCRadio3 lay off the Elgar though","37,49,Contributor","113,118,Contributor"
"994115212121960448","Wed May 09 07:21:50 +0000 2018","Tomorrow evening I will be taking part in bbcradio3 live discussion…"
"994115888302448640","Wed May 09 07:24:32 +0000 2018","@PetrocTrelawny I’d love to hear some #ustvolskaya a prelude maybe ? @BBCRadio3"
"994117956849291264","Wed May 09 07:32:45 +0000 2018","@Ianskellyradio3 @BBCRadio3 How did that apostrophe get in there?"
"994118694556065792","Wed May 09 07:35:41 +0000 2018","Wowee, my remix of @LUNG_DART's Wrung Out was played by @elizabethalker on her @BBCRadio3 Unclassified, ""delving further into an emerging scene of composers and performers whose music reaches beyond old fashioned and established ideas of classification"" &gt;"
"994118734406090758","Wed May 09 07:35:50 +0000 2018","@wolfsonfdn @BBCRadio3 @britac_news @bickers @DrLindseyFitz @MirandaKaufmann @tlgrady68 Will this be available as a podcast?"
"994119675171794944","Wed May 09 07:39:35 +0000 2018","@RGlasbrook @BBCRadio3 Ooh, didn't know about that one - thanks for the tip."
"994119806222774272","Wed May 09 07:40:06 +0000 2018","Memory Grandmaster @tedcooke's guide to remembering everyday things is GENIUS. You will never forget your PIN again."
"994120912977977344","Wed May 09 07:44:30 +0000 2018","@PetrocTrelawny @BBCRadio3 Oh no.... Many happy memories"
"994123443833536512","Wed May 09 07:54:33 +0000 2018","Again @BBCRadio3 'Through the Night' getting me through the day.... #nowplaying #iPlayer"
"994125428863438849","Wed May 09 08:02:26 +0000 2018","This week @BBCRadio3 Lunchtime concert features recordings from @hayfestival 2017. Yesterday: Adam Walker and James Baillieu play CPE Bach, Mozart and Schubert","94,105,Contributor","110,124,Contributor","130,138,Contributor","140,146,Contributor","151,159,Contributor"
"994126251471319040","Wed May 09 08:05:42 +0000 2018","@BBCRadio3 Great tweet BTW 😉"
"994127871181574144","Wed May 09 08:12:09 +0000 2018","@BBCRadio3 @ISM_music East Sussex CC knows better than Plato. Proposal to axe the small group teaching service to 3500 children and 70 redundancies. And they are supposed to be delivering the National Plan for Music. 11700 have signed the petition #save ESMS"
"994130586552893440","Wed May 09 08:22:56 +0000 2018","@BBCRadio3 Shame it’s been programmed for a decidedly un-child friendly time of 11pm."
"994130668933320704","Wed May 09 08:23:16 +0000 2018","@BBCRadio3 If you want to hear the Bach live pop along to St Mary’s Episcopal Cathedral Glasgow at 7.30pm on Saturday for a free concert to launch the organ restoration fund!!","35,39,Contributor"
"994130700575100928","Wed May 09 08:23:23 +0000 2018","@BBCRadio3 I think a good piece to follow from Marche au Supplice would be Richard Strauss’s Till Eulenspiegel’s Lustige Streiche. I was thinking of the hanging scene when the practical joker went one step too far!","48,66,Work","76,91,Contributor","94,130,Work"
"994131401569198080","Wed May 09 08:26:10 +0000 2018","@BBCRadio3 @HunDude Mid-week when many schools have SATs assessments?"
"994132291374010368","Wed May 09 08:29:43 +0000 2018","@BBCRadio3 The first 3 notes of the Brahms always recalls (to me) Acker Bilk's ""Stranger on the Shore"". Just the laid-back clarinet sound!","36,42,Contributor","66,76,Contributor","80,101,Work"
"994135857689919489","Wed May 09 08:43:53 +0000 2018","@johnshea63 @BBCRadio3 @imaxreinhardt I imagine it's hard to get a new look going via radio though."
"994138090015948800","Wed May 09 08:52:45 +0000 2018","New to me today, @BBCRadio3 @PetrocTrelawny, the composer Alphons Diepenbrock: the Dance of the Nymphs &amp; Apollo's Epilogue from his Marsyas suite. A Classics teacher who also composed.","58,77,Contributor","83,126,Work","136,149,Work"
"994140244747354112","Wed May 09 09:01:19 +0000 2018","The wonderful @dknehans's track 'Tempest' from his CD 'Unfinished Earth' has been featured on @BBCRadio3 Breakfast!! 📻👏🏻 follow the link to hear it again 😍","33,40,Work","55,71,Work"
"994143954756136960","Wed May 09 09:16:03 +0000 2018","@BBCRadio3 @imaxreinhardt So good style . Love to all bbc radios , Late junction and Chris"
"994146033654484992","Wed May 09 09:24:19 +0000 2018","@wolfsonfdn @BBCRadio3 @britac_news @bickers @MirandaKaufmann @tlgrady68 Just arrived in London! Looking forward to chatting with everyone tonight!"
"994146396205928455","Wed May 09 09:25:45 +0000 2018","@PetrocTrelawny @BBCRadio3 Loved the Mahler especially😊","37,43,Contributor"
"994146836951764992","Wed May 09 09:27:30 +0000 2018","Next Wednesday in Sheffield (16 May): @BBCRadio3 Exposure series featuring Heavy Lifting, @heathen_specs and Jim Ghedi (free gig!)","75,88,Contributor","109,118,Contributor"
"994150015491891200","Wed May 09 09:40:08 +0000 2018","Pianist Federico Colli is on @BBCRadio3 #lunchtimeconcert today with a programme of Mozart and Beethoven recorded at the @hayfestival 2017. Catch him here from 1pm:","8,22,Contributor","84,90,Contributor","95,104,Contributor"
"994151646379806722","Wed May 09 09:46:37 +0000 2018","@ChandosRecords @BBCRadio3 @hayfestival He has a real look of the dear departed Phil Lynott.","80,91,Contributor"
"994152287479238657","Wed May 09 09:49:10 +0000 2018","@BBCRadio3 Do you know, I was listening to this exact same bird this morning, whistling outside + couldn't Work out what it was..... Yes, a Nightingale did cross my Mind! -"
"994155832668557312","Wed May 09 10:03:15 +0000 2018","@PetrocTrelawny @BBCRadio3 I remember my Uni Challenge team eating there before filming in 😱 2003."
"994156340800053249","Wed May 09 10:05:16 +0000 2018","""It makes us feel as jubilant as the music is..."""
"994156695105495041","Wed May 09 10:06:41 +0000 2018","J to Z - Al Foster in concert - @BBCRadio3. Brilliant train listening!","9,18,Contributor"
"994157197574668288","Wed May 09 10:08:41 +0000 2018","This afternoon the Lancing College Choir is broadcasting on @BBCRadio3 at 3.30pm, in the BBC's long-running series 'Chapel Evensong'. Extremely rare for a school to be asked - so please do tune in. Celebratory music for Ascension!"
"994157398490312704","Wed May 09 10:09:29 +0000 2018","@BBCRadio3 was lovely..."
"994157821431308288","Wed May 09 10:11:09 +0000 2018","@BBCRadio3 well, infact heard 2x Nightingales speak to each other this morning.... It was still dark but I could just about make out what they were saying?!...."
"994157909884973056","Wed May 09 10:11:30 +0000 2018","@chrishawtree @BBCRadio3 @PetrocTrelawny Diepenbrock appears regularly on Through the Night! But it was good to hear this piece of his this morning, which was new to me too.","41,52,Contributor"
"994163509943513088","Wed May 09 10:33:46 +0000 2018","Looking forward to telling some spine-tingling tales about Victorian surgery at the @BBCRadio3 Free Thinking event tonight @britac_news, and meeting my fellow shortlisted authors for the #WolfsonHistoryPrize! Follow @wolfsonfdn for more news about the award."
"994163654131179520","Wed May 09 10:34:20 +0000 2018","@DrLindseyFitz @BBCRadio3 @britac_news @wolfsonfdn Whoop!"
"994164145204457473","Wed May 09 10:36:17 +0000 2018","@johnshea63 @BBCRadio3 @PetrocTrelawny Yes, it is marvellous the way in which Through the Night plays such composers. I often wake up and play it, but do not recall him on it."
"994164363488526336","Wed May 09 10:37:09 +0000 2018","@BBCRadio3 Adoring the Finzi -really made my full of longing and potential .. gorgeous 😍","24,29,Contributor"
"994166274061107200","Wed May 09 10:44:45 +0000 2018","@Redpeter99 @PetrocTrelawny The @bbcradio3 breakfast prog with @PetrocTrelawny was great this morning, as is the following programme with @Ianskellyradio3 ."
"994166878351384576","Wed May 09 10:47:09 +0000 2018","@BBCRadio3 Ian Skelly laments lack of special evensong @LincsCathedral celebrating consecration in 1092, but bk by Rev JH Srawley (canon in 1933) says Bishop Remigius ""didn't live to see"" consecration (according to 12th C scholar de Barri) but died Ascension Day (thurs 10th)..."
"994168887053897729","Wed May 09 10:55:08 +0000 2018","Lili Boulanger is @BBCRadio3's #ComposeroftheWeek. Today Donald Macleod considers the relationship between Lili and her elder sister Nadia, and features her only song cycle, 'Clairieres dans le Ciel' from @nickythespence and @pianomalk. Listen from 12pm:","0,14,Contributor","107,111,Contributor","175,198,Work"
"994168999125635072","Wed May 09 10:55:34 +0000 2018","Thread // A veritable splurge of shows focusing on all things jazz on @BBC6Music and @BBCRadio3 over the last week, including @gillespeterson at the Cheltenham Jazz Festival... #radioisking #6musicislife #jazz"
"994169039076327424","Wed May 09 10:55:44 +0000 2018","Having a proper singalong to @BBCRadio3 in the office today! You’re missing out @Elanor_Hoskin #purcell #dido #nailedit"
"994170228060893184","Wed May 09 11:00:27 +0000 2018","Dido &amp; Aeneas @BBCRadio3 is sublime and almost cancels out the weirdness of very cheery window cleaner whistling what sounds like George Formby tunes.","0,17,Work","134,147,Contributor"
"994170314241314816","Wed May 09 11:00:48 +0000 2018","@BBCRadio3 Beautiful... Purcell.... I Wrote a full 2-3x pages of Gags last Spring '17 listening to this full Opera in W1/Lon.... at my Club in W1, actually....","24,31,Contributor"
"994171874279075841","Wed May 09 11:07:00 +0000 2018","Live on @BBCRadio3 #InTune today! @PatKopViolin performs and chats ahead of Ligeti weekend at @southbankcentre. New album DEUX is out now on @alpha_classics @HarrisonParrott","76,82,Contributor"
"994173332194029568","Wed May 09 11:12:47 +0000 2018","@Fizgil @BBCRadio3 Maybe the one you mean is Tristes apprêts from Rameau's Castor et Pollux - from 39' here - beautiful","45,60,Work","66,72,Contributor","75,91,Work"
"994174633954902016","Wed May 09 11:17:58 +0000 2018","At 10pm tonight on @BBCRadio3 I'll be chatting with the amazing @kirstylogan and @MillerMadeline about #folklore, folk tales and myths in our culture (and in our books). Why do they still enchant us? And what's up with the Disney versions? Listen here:"
"994175156506554368","Wed May 09 11:20:02 +0000 2018","I do agree with Ian Skelly on @BBCRadio3 that @LIncscathedral is wonderful - which is why it won #cathedralworldcup!"
"994180326644748288","Wed May 09 11:40:35 +0000 2018","Dear @bbcradio3, is the person who puts the 'track' breaks in the online version of Through the Night away on holiday? I miss being able to jump back and forth"
"994180480818909191","Wed May 09 11:41:12 +0000 2018","Radio 3 in Concert - BBC Singers. Handel - @BBCRadio3","21,32,Contributor","34,40,Contributor"
"994181093891993600","Wed May 09 11:43:38 +0000 2018","@RobinHammerton @Redpeter99 @BBCRadio3 @Ianskellyradio3 Thank you Robin"
"994181255162974208","Wed May 09 11:44:16 +0000 2018","Looking forward to playing live on @BBCInTune @BBCRadio3 in a couple of days! @OxMusicFaculty @MertonCollege @UniofOxford"
"994182605619843072","Wed May 09 11:49:38 +0000 2018","@PaulBRamsbottom @BBCRadio3 @bickers @DrLindseyFitz @tlgrady68 @britac_news Can't wait! Looking forward to meeting you."
"994182637173473280","Wed May 09 11:49:46 +0000 2018","@BBCRadio3 Thanks for the hint - enjoying it right now!"
"994182946088259586","Wed May 09 11:51:00 +0000 2018","@RachelMalik99 @wolfsonfdn @BBCRadio3 @britac_news @bickers @DrLindseyFitz @tlgrady68 I think it will be broadcast on @BBCRadio3 at 10pm on Wednesday 23rd May."
"994183816444030976","Wed May 09 11:54:27 +0000 2018","Absolutely loving the Lili Boulanger songs with @pianomalk and @nickythespence - wonderful! Thank you @DonaldMacleod01 #COTW @BBCRadio3","22,36,Contributor"
"994184798477447169","Wed May 09 11:58:21 +0000 2018","Forget the hours of practice and years of training. For some performers, walking out onto the stage is the hardest part of the job."
"994186449808486403","Wed May 09 12:04:55 +0000 2018","Choral Evensong - Lancing College - @BBCRadio3 - so near... but wireless it will be! I have a special predilection for the voluntary 😁"
"994195027189555200","Wed May 09 12:39:00 +0000 2018","Name that bird! 🐦 🎶 A delightfully relaxing #birdsong quiz:"
"994197403711492096","Wed May 09 12:48:26 +0000 2018","@PetrocTrelawny @BBCRadio3 Yes. Quite agree! Great repertoire this morning, Petroc. More please. On the British music front can we have John Ireland’sA Downland Suite please? The brass band version?","136,148,Contributor","150,166,Work"
"990522349526175744","Sun Apr 29 09:25:05 +0000 2018","@BBCRadio3 @drsarahwalker Love that quote about the arts. Are you able to tweet the link to it? Good morning of music too. 😊"
"990522765097754624","Sun Apr 29 09:26:44 +0000 2018","@IMcMillan @BBCRadio3 It was lovely wasn't it Ian? Your description is so apt."
"990523340921167872","Sun Apr 29 09:29:02 +0000 2018","@andrewCDmcg @ivanhewett @BBCRadio3 Brilliant Brahms"
"990523929574993920","Sun Apr 29 09:31:22 +0000 2018","@BBCRadio3 You seem to have overlooked an entire generation of very talented UK game composers. 'Responsive' + symphonic is hardly new in games. Where have you been the last 20 years? You're talking to the wrong folks, methinks!"
"990525171034476544","Sun Apr 29 09:36:18 +0000 2018","@BBCRadio3 - Martin Handley playing Purcell 'Nymphs and Shepherds' (arr. Harty) this a.m. The scoops on 'away' are archaic but beautiful. The diction of those 1929 Mancunian Schoolchildren was perfect - &amp; with a lovely Lancashire twang on 'now, now, now, now, now'.","36,43,Contributor","45,65,Work","73,78,Contributor"
"990527977027985408","Sun Apr 29 09:47:27 +0000 2018","Ahh lovely. @BBCRadio3"
"990561775920787456","Sun Apr 29 12:01:45 +0000 2018","Just discovered @BBCRadio3's #PrivatePassions - what I've been missing."
"990565725478834176","Sun Apr 29 12:17:27 +0000 2018","@victorshannock @BBCRadio3 And Vaughan Williams"" Fantasia on a theme of Thomas Tallis"" . Hair on the back of your neck stuff.","31,47,Contributor","49,85,Work"
"990571286433845248","Sun Apr 29 12:39:33 +0000 2018","@andrewCDmcg @ivanhewett @BBCRadio3 And then he wrote his second symphony in about six weeks, I believe."
"990573697084919809","Sun Apr 29 12:49:08 +0000 2018","Here are 29 things that only people who collect pebbles will understand. Trust us on this."
"990576362103730176","Sun Apr 29 12:59:43 +0000 2018","@SophEGray @stevesilberman @BBCRadio3 Thank you - I’ve downloaded it to listen later."
"990577046563835905","Sun Apr 29 13:02:26 +0000 2018","@BBCRadio3 We are guilty as charged"
"990577130982526977","Sun Apr 29 13:02:46 +0000 2018","@DuncanWardMusic @BBCPhilharmonic @BBCRadio3 Whoa you were up early!"
"990577227719946241","Sun Apr 29 13:03:09 +0000 2018","@drsarahwalker @BBCRadio3 @7digitalCreativ Really enjoyed the programme today @drsarahwalker"
"990578262186364928","Sun Apr 29 13:07:16 +0000 2018","@LElschenbroich @BBCPhilharmonic @BBCRadio3 Got to learn the next scores sometime...!"
"990578867025989632","Sun Apr 29 13:09:40 +0000 2018","@CambUP_Music @BBCRadio3 @tomservice Oooh... looking forward to that! I have that book and show it to my students. Will @james_hannigan (who wrote the foreword) be on the show, too? One of my favourite composers."
"990580693351718912","Sun Apr 29 13:16:56 +0000 2018","Fascinating to learn from harpsichordist Carole Cerasi @BBCRadio3 that correspondence between François Couperin and JS Bach was lost because the letters were cut up to make lids for pots of jam. Later searches for the documents proved, er, fruitless.","41,54,Contributor","94,111,Contributor","116,123,Contributor"
"990583008582356992","Sun Apr 29 13:26:08 +0000 2018","Wonderful programme about the great Francois Couperin with Carole Cerasi @BBCRadio3 Such a stunning music.","36,53,Contributor","59,72,Contributor"
"990587684748972033","Sun Apr 29 13:44:42 +0000 2018","Delightful @BBCRadio3 programme with Lucie Skeaping talking to harpsichordist Carole Cerasi about Couperin @lucieskeaping","37,51,Contributor","78,91,Contributor","98,106,Contributor"
"990590974756884480","Sun Apr 29 13:57:47 +0000 2018","@jessicaduchen @BBCRadio3 Much discussion about the jam-pot lids here."
"990591286557147136","Sun Apr 29 13:59:01 +0000 2018","@BBCRadio3 #Shakespeare’s most loved comedy A MIDSUMMER NIGHT'S #DREAM in an all-new magical and majestic production lands at the Greenwich Theatre from May 15th - 26th. Over 500 tickets at just £10! Do not miss this..."
"990596078092410880","Sun Apr 29 14:18:04 +0000 2018","Great to hear @stevesilberman on @BBCRadio3's #PrivatePassions earlier today talking about his time listening to #autistic people, his book #Neurotribes &amp; his musical choices: 📻"
"990596399690670087","Sun Apr 29 14:19:20 +0000 2018","@CRAE_IOE @BBCRadio3 Thank you! Love you guys."
"990597208482381824","Sun Apr 29 14:22:33 +0000 2018","@CRAE_IOE @stevesilberman @BBCRadio3 It was a repeat but I really enjoyed hearing it again. Loved the music choices too."
"990601706483396610","Sun Apr 29 14:40:25 +0000 2018","@YehudaShapiro @jessicaduchen @BBCRadio3 See, it’s all about the jam! #lovemusicbuyjam @WildPlumArts #shamelessplug 🤗"
"990604974815170561","Sun Apr 29 14:53:25 +0000 2018","Today I’ve been finishing my next @BBCRadio3 Through the Night 🎶 scripts (3-16 June). They include our all-Swedish programme for 🇸🇪 National Day on 6 June @EBU_HQ @sverigesradio @radiosweden @SwedishPM @margotwallstrom @swedeninuk @UKinSweden @dagensnyheter @DNKultur"
"990605230567055361","Sun Apr 29 14:54:26 +0000 2018","Also in my next batch of @BBCRadio3 Through the Night 🎶 is a captivating sequence of Machaut &amp; Arvo Pärt from the Estonian Philharmonic Chamber Choir (14 June) @EBU_HQ @KerstiKaljulaid @ratasjuri @ukinestonia @estembassyuk @EEinEU @MattiMaasikas @eeBritish @thebaltictimes","85,92,Contributor","99,108,Contributor","114,153,Contributor"
"990605513888030720","Sun Apr 29 14:55:33 +0000 2018","Another (!) jewel in the crown of @BBCRadio3 Through the Night is the Herne Early Music Festival/Tage Alter Musik Herne 🇩🇪 The 2017 event (Rebels, Reformers &amp; Revolutionaries) included a fine concert by NeoBarock which you can hear on 16 June. Herzlichen Dank @wdr3 @Stadt_Herne","207,216,Contributor"
"990606383660912640","Sun Apr 29 14:59:01 +0000 2018","@johnshea63 @BBCRadio3 @EBU_HQ @sverigesradio @radiosweden @SwedishPM @margotwallstrom @swedeninuk @UKinSweden @dagensnyheter @DNKultur Always much enjoyed, Through the Night - and I am neither a long-distance truck driver nor on a taxi rank."
"990606793431834626","Sun Apr 29 15:00:38 +0000 2018","Is Music a #UniversalLanguage? @BBCRadio3's #TomService discovers ""it's much more powerful than that"" in a fascinating ""Listening Service"" program. We were enthralled by his description that ""we live in a multiverse of musical possibilities."" Listen in:"
"990607914221166594","Sun Apr 29 15:05:06 +0000 2018","@CRAE_IOE @stevesilberman @BBCRadio3 Listen to us?! Not only that but he accepts &amp; embraces us ! #autistic people #FabAllies"
"990608832639459328","Sun Apr 29 15:08:44 +0000 2018","But first up, hear client @JobbieRack in #MeasureforMeasure on @BBCRadio3 tonight!"
"990609149129117696","Sun Apr 29 15:10:00 +0000 2018","""I don't think I like 90% of music. But the 10% I love very much."" The legendary Otomo Yoshihide has only gone and made a mixtape for #LateJunction. Listen here:","83,98,Contributor"
"990609882058457089","Sun Apr 29 15:12:55 +0000 2018","An afternoon of paperwork brightened by the beautiful @BBCRadio3 #ChoralEvensong from @GuildCath. We're so blessed by the amazing voice of our cathedral in @CofEGuildford. Thanks to @dieneswilliams @JulieGittoes @CanonAndrewB and all staff at the cathedral for all your hard work."
"990612923717423104","Sun Apr 29 15:25:00 +0000 2018","🎮 🎶 In video games, the music has to respond to an infinity of player decisions. So how does that actually work? @tomservice investigates in #TheListeningService - here's a sneak preview from @jessicacurry2"
"990616699169902592","Sun Apr 29 15:40:00 +0000 2018","What do you do when your musical memory fails?"
"990621129659346944","Sun Apr 29 15:57:36 +0000 2018",".@BBCRadio3 streaming the premiere of TELEKINESIS with @BBCCO @BBCSingers @andrederidder at #queenelizabethhall"
"990622528925257729","Sun Apr 29 16:03:10 +0000 2018","""This is the origin of everything..."""
"990623107395317760","Sun Apr 29 16:05:28 +0000 2018","I wonder if this means I can now play @BBCRadio3 at #MarioKart?"
"990623239985680387","Sun Apr 29 16:05:59 +0000 2018","@YehudaShapiro @BBCRadio3 Pity they could not be preserved."
"990623389072183296","Sun Apr 29 16:06:35 +0000 2018","@lucyschaufer @jessicaduchen @BBCRadio3 @WildPlumArts Isn't it customary to make jam by the Bach?","92,96,Contributor"
"990623557087584257","Sun Apr 29 16:07:15 +0000 2018","@manou44 @BBCRadio3 Maybe there was a confit of interests."
"990623891579170817","Sun Apr 29 16:08:35 +0000 2018","@YehudaShapiro @BBCRadio3 Compote le flacon pourvu qu'on ait l'ivresse...."
"990624617550184448","Sun Apr 29 16:11:28 +0000 2018","@BBCRadio3 @tomservice @jessicacurry2 loving this programme 👏!"
"990627311648165888","Sun Apr 29 16:22:10 +0000 2018","Tuning into @jessicacurry2 this afternoon on @BBCRadio3 for some great insights into composing for Games, and of course terrific music!!"
"990629962108559360","Sun Apr 29 16:32:42 +0000 2018","The Listening Service - How does video game music work? - @BBCRadio3"
"990630812520468480","Sun Apr 29 16:36:05 +0000 2018","@musicafem @alyfrazier @heather_roche @ensemblexdoty @An_assembly @BBCRadio3 It is: it’s a Bridget Riley painting mapped onto a grid (to produce rhythms). 👌🏻"
"990633193484292096","Sun Apr 29 16:45:33 +0000 2018","@tomservice on the ever-evolving music of video games. Let's-a-go!"
"990634696001445890","Sun Apr 29 16:51:31 +0000 2018","Words and Music - Reconciliation - @BBCRadio3 Where is the list of music played and texts used?"
"990639096690331648","Sun Apr 29 17:09:00 +0000 2018","@BBCRadio3 listening to Words and Music, much moved by the theme of reconciliation , would like to know the names of the poets and musicians I am listening to."
"990639662468345856","Sun Apr 29 17:11:15 +0000 2018","@BBCRadio3 Words and Music is stunning tonight. You've brought the sunshine into the room"
"990642042844966912","Sun Apr 29 17:20:42 +0000 2018","This was much fun! if u missed it don’t worry bc we doing it again @lsostlukes @BBCRadio3 30 June (n might even try it a bit faster eheh)"
"990642196117409792","Sun Apr 29 17:21:19 +0000 2018","Just seen #isleofdogs. Fitting end to japan #NightBlossoms week @BBCRadio3. Just brilliant"
"990642293169410050","Sun Apr 29 17:21:42 +0000 2018","A particularly fine broadcast now on @BBCRadio3 exploring, through music and poetry, the process of reconciliation, redemption and forgiveness."
"990642489412419584","Sun Apr 29 17:22:29 +0000 2018","Loving the album. Can’t wait to see you #biggestweekend @BBCRadio3 in Coventry"
"990642637895012352","Sun Apr 29 17:23:04 +0000 2018","@spillaneda @BBCRadio3 We could all do with a bitta dat!"
"990642871148662784","Sun Apr 29 17:24:00 +0000 2018","@ElizaTMullaney @BBCRadio3 Forgiving oneself is often the most difficult act of reconciliation."
"990645222446174208","Sun Apr 29 17:33:20 +0000 2018","@BBCRadio3 Rumor has it that Karl Richter's memory once failed him in the middle of an organ recital in which he (as always) played everything by heart. Improvising wildly, he instructed someone sitting nearby in the gallery to take his key ring and fetch the score from the boot of his car.","29,41,Contributor"
"990648627684093953","Sun Apr 29 17:46:52 +0000 2018","@BBCRadio3 Alas! I cannot find the playlist for today's Words and Music! It is not showing on your website where it usually is!"
"990649991059464192","Sun Apr 29 17:52:17 +0000 2018","Honored to be a guest on this rerun of @BBCRadio3's ""Private Passions"", a great radio show, talking about the history of #autism, #NeuroTribes, jazz, Allen Ginsberg, Steve Reich, and much else.","166,177,Contributor"
"990650162925187073","Sun Apr 29 17:52:58 +0000 2018","Water-filled porcelain bowls, hydrophones, analogue modular synths and traditional Japanese gagaku..."
"990652505687232517","Sun Apr 29 18:02:17 +0000 2018","@BBCRadio3 When is the play list for the Words and Music on Reconciliation being put online?"
"990653144123113472","Sun Apr 29 18:04:49 +0000 2018","@CRAE_IOE @shannonrosa @stevesilberman @BBCRadio3 I'm an Intersection..."
"990654419632082946","Sun Apr 29 18:09:53 +0000 2018","Don’t forget 📢 TONIGHT 11:30 on @BBCRadio3, Unclassified with the gorgeous &amp; glorious work of @nicomuhly @dillonwork @AlexGroves_ @TrestleRecords One Day Band sessions by @simonfishertur1 @LandObservation &amp; @LiamByrneVdG, @eveninghymns @group_listening what. is. not. to. like?🎶"
"990657083598082048","Sun Apr 29 18:20:28 +0000 2018","Recommended on @BBCRadio3 later"
"990658022321082368","Sun Apr 29 18:24:12 +0000 2018","What, in your opinion, are the most evocative video game soundtracks of the last 40 years?"
"990659491258650625","Sun Apr 29 18:30:02 +0000 2018","@BBCRadio3 Silent Hill &amp; Tomb Raider (PS1) , Mass Effect, Quake... So many. LSO did a couple of albums of orchestral arrangements too and their version of the Tetris theme is pure joy."
"990659650348634112","Sun Apr 29 18:30:40 +0000 2018","@BBCRadio3 Mozart Requiem, Bioshock Infinite. Traviata &amp; Lucia di Lammermoor, Grand Theft Auto III.","11,17,Contributor","18,25,Work","46,54,Work","61,80,Work"
